11,778.268,194.53,0.983488,823.395,239.437,0.88616,844.866,229.769,0.716285,882.049,257.071,0.829064,852.798,298.266,0.716064,807.64,241.44,0.859141,760.664,290.459,0.954557,729.399,243.54,0.949209,817.453,366.841,0.570435,745.051,413.874,0.898223,821.43,472.642,0.622636,838.953,368.763,0.700962,872.293,462.924,0.716524,919.383,552.946,0.678129,0,0,0,788.072,186.616,0.904389,0,0,0,807.758,194.492,0.994465
12,786.123,192.427,0.917141,823.433,229.75,0.899603,842.961,227.812,0.721469,886.109,253.236,0.861506,854.735,300.238,0.741511,807.665,231.698,0.793776,760.755,288.394,0.928527,729.382,241.479,1.03151,819.391,364.837,0.568013,745.074,411.867,0.884132,774.286,502.038,0.733603,837.096,364.922,0.71402,884.038,453.078,0.737422,962.47,525.518,0.782489,0,0,0,791.964,180.815,0.977727,0,0,0,811.609,192.429,0.860509
13,788.02,188.549,0.896619,825.281,229.694,0.892218,844.866,227.813,0.755382,884.163,266.944,0.901485,852.749,306.069,0.785369,807.691,227.805,0.801747,776.342,292.452,0.912117,729.371,274.838,0.920065,823.32,360.989,0.51359,758.756,429.475,0.904013,760.591,525.567,0.775188,836.998,360.969,0.671509,866.436,458.9,0.770413,962.377,492.266,0.719564,0,0,0,792.006,180.689,0.985492,0,0,0,815.498,186.657,0.838832
14,786.111,190.553,0.913579,827.245,233.653,0.823095,846.85,233.665,0.7687,870.41,292.474,0.842062,852.717,290.544,0.124991,809.665,231.669,0.791604,801.798,306.161,0.852557,752.82,329.638,0.840297,831.188,359.044,0.518396,778.306,449.13,0.797265,780.243,545.133,0.548723,835.081,360.975,0.613778,837.1,462.925,0.786146,927.152,474.585,0.563411,0,0,0,792.002,180.762,0.987159,0,0,0,813.567,192.417,0.868936
15,788.019,196.372,0.952865,825.291,241.542,0.829274,838.97,241.456,0.723316,825.317,306.129,0.521747,782.178,315.896,0.815734,815.526,243.393,0.776435,833.138,311.981,0.749952,795.884,355.134,0.79816,854.66,364.865,0.630554,819.365,460.903,0.556236,823.377,554.981,0.458008,837.125,366.902,0.7475,797.89,460.911,0.729013,899.771,474.618,0.434704,0,0,0,792.032,190.527,0.919435,0,0,0,815.458,196.438,0.904537
16,789.93,204.263,0.929302,823.389,247.364,0.779848,827.266,245.457,0.70269,803.761,315.895,0.767326,760.635,288.58,0.969026,821.354,249.299,0.758997,856.67,306.109,0.915862,825.356,364.925,0.819802,860.576,370.82,0.576848,811.598,447.225,0.249028,852.675,488.34,0.32546,840.969,376.662,0.678149,764.581,449.115,0.86635,848.786,484.435,0.519691,791.913,196.327,0.0930999,793.973,196.435,0.971337,0,0,0,819.379,208.155,0.886163
17,791.92,210.126,0.996221,823.307,255.15,0.809271,817.444,257.087,0.716317,791.956,310.006,0.88081,758.595,268.89,0.800658,827.258,249.329,0.769807,880.142,290.386,0.859873,852.813,351.138,0.919642,854.747,382.526,0.641542,883.963,480.485,0.755027,919.318,562.754,0.654995,837.039,384.481,0.665749,750.84,437.384,0.80302,805.743,490.265,0.678915,0,0,0,799.822,200.374,0.888381,0,0,0,821.408,210.171,0.967547
18,794.013,212.058,0.947684,823.411,257.062,0.843218,819.403,257.168,0.715108,790.052,298.244,0.83082,756.708,259.103,0.952392,833.111,253.21,0.727583,884.053,286.475,0.884795,854.754,349.261,0.911143,858.601,382.565,0.642783,893.846,472.67,0.677716,962.362,539.305,0.724016,831.191,384.556,0.647913,752.767,439.315,0.819541,776.235,537.284,0.783324,0,0,0,805.632,206.217,0.919898,0,0,0,823.323,212.06,0.951392
19,799.793,212.16,0.912917,827.232,257.09,0.75553,823.373,257.119,0.672516,795.94,298.318,0.736202,760.563,274.787,0.904924,831.133,257.037,0.782529,876.265,296.312,0.81712,848.759,357.042,0.867638,852.651,384.495,0.619135,878.201,462.936,0.680183,960.489,507.835,0.696631,829.219,388.39,0.62127,760.643,458.895,0.853509,760.739,556.847,0.833656,0,0,0,805.746,208.187,0.935401,0,0,0,823.409,212.185,0.905955
20,799.81,221.857,0.861192,835.057,261.133,0.745613,838.995,261.045,0.708846,811.606,313.933,0.400016,778.249,313.941,0.66088,825.293,265,0.756206,852.636,329.663,0.850762,819.39,370.851,0.866949,854.657,382.555,0.702478,856.678,478.497,0.84762,952.664,494.249,0.648748,836.958,384.481,0.692341,776.328,476.564,0.918966,782.214,570.628,0.717312,0,0,0,805.735,212.131,0.969689,0,0,0,823.328,223.824,0.932718
21,801.754,227.832,0.914054,838.942,274.748,0.825357,852.659,274.693,0.749907,846.811,339.456,0.234901,801.771,357.065,0.10812,825.346,274.741,0.81381,833.14,347.234,0.780835,776.373,366.882,0.947762,854.743,396.224,0.68502,837.012,478.617,0.732205,915.413,486.375,0.590641,836.993,398.215,0.718945,805.764,492.3,0.841609,823.292,580.373,0.732618,0,0,0,805.766,225.692,0.940443,0,0,0,823.322,229.741,0.89558
22,799.821,239.521,0.874283,838.99,286.473,0.892035,860.535,280.681,0.758163,889.931,323.765,0.865679,860.579,355.09,0.5236,821.335,286.535,0.816803,791.933,353.235,0.915433,746.918,337.478,0.940085,860.567,398.157,0.62632,835.075,492.28,0.278319,835.085,511.853,0.149795,839.075,400.221,0.669345,835.057,494.221,0.52725,836.989,502.081,0.0559184,0,0,0,805.732,229.763,0.945121,0,0,0,821.46,241.522,0.950256
23,803.704,243.398,0.831438,837.054,286.537,0.909014,860.549,280.694,0.777818,911.479,304.242,0.903055,872.376,351.085,0.877333,809.62,290.38,0.848155,770.431,345.316,0.867591,744.951,302.142,0.966099,854.675,400.126,0.437322,788.021,445.272,0.86906,840.937,517.687,0.69533,842.949,402.174,0.704405,868.407,507.836,0.649961,911.511,586.268,0.489261,0,0,0,807.593,239.487,0.893148,0,0,0,821.449,243.553,0.920216
24,805.708,249.291,0.772185,837.086,288.547,0.95809,866.445,286.542,0.864661,915.453,304.176,0.977701,884.129,349.227,0.971146,807.639,290.453,0.891709,760.696,337.545,0.970536,754.759,290.535,0.875018,850.781,409.924,0.410259,778.326,445.212,0.851953,803.744,525.615,0.728361,839.05,411.895,0.717555,878.188,486.394,0.675457,929.141,541.298,0.801967,0,0,0,807.703,243.382,0.865908,0,0,0,821.471,249.331,0.872036
25,805.705,251.296,0.723528,837.018,290.421,0.935107,866.413,288.486,0.868589,909.541,315.917,0.866078,872.323,364.904,0.892821,805.707,290.471,0.888497,768.465,341.355,0.883133,754.735,310.027,0.857328,860.549,400.128,0.509209,792.008,460.826,0.869016,789.973,552.942,0.770319,837.071,406.019,0.686766,870.286,492.184,0.798845,948.679,539.245,0.72239,0,0,0,807.697,243.464,0.846055,0,0,0,821.426,253.195,0.868569
26,801.796,259.026,0.777104,837.094,300.249,0.873482,868.29,300.207,0.834322,895.802,341.397,0.879265,856.65,368.826,0.681817,807.686,300.234,0.799172,782.177,355.069,0.864262,752.828,362.901,0.812384,856.675,406.049,0.669424,805.694,488.308,0.775312,795.879,572.562,0.578299,827.24,411.863,0.695996,839.017,504.01,0.645363,919.379,513.789,0.602053,0,0,0,805.709,253.234,0.826628,0,0,0,821.262,259.143,0.900524
27,801.767,270.784,0.720801,836.949,310.061,0.873989,854.761,308.088,0.827691,884.009,347.229,0.669811,0,0,0,809.647,311.986,0.807738,803.682,368.912,0.894045,772.376,411.848,0.804141,856.622,415.872,0.729503,823.345,505.971,0.754372,825.354,584.292,0.582869,827.27,419.788,0.691825,817.445,507.891,0.73606,833.095,586.239,0.437663,0,0,0,805.712,261.067,0.865907,0,0,0,819.404,272.806,0.918433
28,801.746,278.686,0.670675,833.152,321.811,0.892635,852.645,321.756,0.879524,854.666,370.791,0.172354,0,0,0,809.685,321.856,0.884615,821.422,374.72,0.917903,801.745,425.615,0.857943,858.636,427.582,0.759854,842.938,507.949,0.686104,864.502,586.221,0.656623,835.026,429.576,0.728883,786.138,498.162,0.823193,827.266,509.949,0.401539,0,0,0,805.693,274.721,0.865776,0,0,0,817.483,282.647,0.851293
29,799.83,286.502,0.729653,831.193,323.775,0.830444,841.029,323.741,0.771837,850.74,362.959,0.227587,852.687,413.748,0.0567015,815.527,323.795,0.903485,838.929,364.871,0.943969,821.445,415.883,0.845717,858.616,429.561,0.795302,874.332,525.474,0.826253,899.807,605.872,0.60771,835.022,429.568,0.707631,776.371,478.523,0.907862,823.343,545.142,0.815449,0,0,0,805.71,276.817,0.86642,0,0,0,819.34,290.398,0.888989
30,805.746,292.452,0.741753,833.112,325.693,0.792687,839.012,323.813,0.746716,848.775,359.024,0.301154,0,0,0,823.264,323.824,0.882492,850.776,362.879,0.831269,838.978,411.855,0.83872,856.661,431.515,0.743437,884.055,507.82,0.793749,930.993,588.25,0.681609,827.234,431.581,0.707967,778.262,478.485,0.890549,791.999,555.003,0.870776,0,0,0,807.745,288.561,0.849912,0,0,0,821.414,292.489,0.89892
31,807.628,302.181,0.764512,837.059,337.418,0.866498,850.764,337.408,0.757845,852.714,364.935,0.416731,852.806,402.183,0.0996104,821.441,337.426,0.918752,850.679,368.767,0.827175,837.029,415.874,0.865354,862.502,433.476,0.748736,874.264,505.883,0.812675,931.14,545.178,0.739539,835.103,435.456,0.74384,786.075,494.114,0.8624,786.084,570.651,0.80821,0,0,0,811.555,292.462,0.785228,0,0,0,823.338,304.093,0.885577
32,811.567,306.227,0.56971,839.106,347.239,0.885101,858.57,347.236,0.794019,862.466,394.28,0.127851,0,0,0,823.286,345.334,0.879462,841.042,386.473,0.877617,821.435,431.483,0.914092,864.503,441.31,0.721901,868.339,517.674,0.875027,929.087,527.525,0.723074,837.032,445.211,0.751231,793.984,509.896,0.890374,797.878,584.355,0.779446,0,0,0,817.46,304.151,0.662909,0,0,0,823.389,308.061,0.907181
33,815.473,317.806,0.21528,846.831,355.082,0.873218,868.405,353.198,0.946135,870.389,400.143,0.397989,0,0,0,823.315,355.15,0.884721,835.034,406.07,0.801256,803.682,433.47,0.869199,868.396,447.178,0.829895,848.768,521.555,0.634987,901.718,523.56,0.356577,837.119,449.165,0.7664,817.449,525.554,0.844021,836.972,588.179,0.79385,0,0,0,819.388,308.1,0.351152,852.713,319.832,0.17181,823.42,315.923,0.914222
34,821.459,323.78,0.098599,852.659,364.887,0.914669,872.374,362.901,0.866036,901.657,398.232,0.947281,878.169,413.921,0.385439,823.438,366.876,0.85156,811.557,417.828,0.839712,782.209,415.885,0.798157,874.305,449.124,0.791278,858.591,509.833,0.647423,899.746,537.255,0.586339,844.916,455.01,0.714908,835.115,535.319,0.837307,868.455,596.104,0.775482,0,0,0,823.281,319.762,0.188551,854.668,325.703,0.209393,827.271,321.85,0.912731
35,831.172,325.745,0.128681,854.632,362.941,0.896756,882.084,357.099,0.844241,917.43,384.405,0.918062,893.875,413.784,0.782603,827.247,366.784,0.843711,805.677,415.861,0.904166,788.059,384.591,0.87735,882.063,447.259,0.724634,825.358,492.224,0.527092,868.338,539.285,0.397195,852.759,453.038,0.702324,827.313,492.17,0.351333,870.325,539.303,0.40079,0,0,0,833.082,321.795,0.228114,856.69,331.563,0.190095,837.026,325.698,0.930569
36,837.037,323.803,0.165473,856.69,364.808,0.866652,885.954,357.076,0.862335,929.116,372.742,0.885602,905.645,413.807,0.92042,833.157,366.786,0.867114,797.886,400.262,0.865455,797.865,366.923,0.818121,884.045,449.173,0.7443,887.972,521.564,0.228324,929.047,586.241,0.171706,854.646,455.006,0.743365,885.951,525.556,0.740262,931.09,590.249,0.777051,0,0,0,838.962,321.781,0.278826,868.388,333.587,0.22434,842.919,327.676,0.88634
37,846.863,327.699,0.089904,868.353,360.958,0.887693,891.932,355.171,0.831036,933.008,378.635,0.908946,913.482,409.988,0.933498,838.978,366.743,0.8794,807.689,402.108,0.897789,813.533,368.788,0.666153,887.98,445.187,0.746815,839.118,494.293,0.765859,831.177,554.964,0.824991,856.674,447.199,0.782636,886.097,519.64,0.756365,944.735,562.801,0.788208,0,0,0,0,0,0,872.352,333.53,0.274144,852.682,327.718,0.923961
38,0,0,0,874.31,364.894,0.86049,901.812,360.943,0.845333,931.105,396.17,0.879441,901.75,415.819,0.808436,848.751,366.828,0.852552,823.308,409.928,0.871573,825.309,394.296,0.283803,899.669,443.251,0.780706,852.71,511.839,0.64336,844.87,564.726,0.550633,868.337,447.131,0.814449,882.11,521.644,0.799558,940.864,539.189,0.741614,0,0,0,0,0,0,884.125,335.376,0.405329,858.563,331.582,0.868672
39,0,0,0,884.085,368.774,0.963077,911.507,366.88,0.926456,931.004,406.055,0.8856,901.711,415.844,0.217861,854.774,368.888,0.904222,840.938,415.924,0.896826,823.273,439.373,0.707005,905.583,447.156,0.832286,899.656,509.824,0.667025,933.067,549.033,0.478665,872.333,449.108,0.786331,868.486,513.824,0.793483,872.293,570.532,0.66534,0,0,0,0,0,0,891.867,335.568,0.371055,868.341,335.483,0.940309
40,0,0,0,888.056,370.803,0.877629,915.364,370.766,0.890806,929.065,406.075,0.691224,899.756,419.756,0.0783914,868.353,370.844,0.909618,866.453,415.873,0.910524,850.704,447.138,0.895818,917.289,449.128,0.8744,889.921,503.973,0.680227,915.338,539.295,0.528768,886.078,451.094,0.804316,860.541,513.806,0.832055,915.337,535.368,0.61374,0,0,0,0,0,0,899.677,339.402,0.430364,870.445,337.461,0.975806
41,0,0,0,899.641,370.813,0.907191,915.466,372.751,0.89306,917.389,409.972,0.117387,0,0,0,878.172,368.893,0.86145,884.093,411.845,0.950439,870.286,445.188,0.901305,917.465,449.205,0.822571,917.378,517.703,0.848211,931.085,582.382,0.783309,889.927,449.185,0.72498,856.687,496.213,0.788696,887.976,531.454,0.786699,0,0,0,0,0,0,901.764,341.373,0.222931,882.101,337.509,0.946871
42,880.157,345.307,0.194401,901.666,368.879,0.97278,917.4,370.794,0.897029,915.309,404.075,0.235533,911.426,429.586,0.0925839,884.049,368.761,0.95237,897.754,400.155,0.914929,884.104,435.416,0.825885,917.444,447.14,0.85722,931.087,509.913,0.948744,950.748,572.65,0.795753,893.844,445.206,0.696096,858.638,478.534,0.883992,872.393,535.31,0.849109,0,0,0,883.967,337.522,0.292059,907.6,343.372,0.217404,886.077,339.469,0.94583
43,884.003,339.466,0.221342,903.685,368.85,0.925224,919.406,368.926,0.875098,917.386,400.209,0.262266,911.517,429.537,0.191574,886.033,368.762,0.95704,901.651,398.185,0.913408,886.114,431.547,0.837271,919.372,445.242,0.844969,932.998,503.994,0.88191,966.367,560.798,0.728245,897.762,445.212,0.772062,866.441,484.442,0.863946,868.44,541.309,0.88614,0,0,0,885.945,337.406,0.315153,915.382,347.236,0.26385,889.951,341.368,0.877474
44,885.954,347.239,0.173512,905.627,368.926,0.866244,923.237,370.809,0.852506,915.389,402.196,0.205932,909.504,429.575,0.101122,887.999,368.851,0.916086,901.608,404.099,0.937367,884.118,435.457,0.890635,925.19,445.2,0.814208,931.094,507.855,0.947304,966.417,537.295,0.793952,901.62,445.259,0.835475,872.318,496.145,0.897663,870.419,554.859,0.879128,0,0,0,886.116,339.432,0.265681,915.399,349.227,0.299786,895.789,347.245,0.876811
45,0,0,0,913.44,380.555,0.936773,931.104,380.542,0.933062,936.972,413.794,0.632792,907.607,429.584,0.120005,889.986,380.546,0.862132,895.793,417.808,0.823197,874.301,443.286,0.860566,931.012,447.237,0.882141,929.125,504.027,0.845734,964.386,521.639,0.693024,901.739,451.075,0.804454,884.057,509.783,0.93299,888.049,556.889,0.857517,0,0,0,0,0,0,917.391,351.219,0.335428,899.631,351.073,0.916408
46,893.891,353.223,0.245049,915.431,384.433,0.977617,934.995,382.553,0.953294,956.56,413.907,0.938505,933.023,427.538,0.749603,889.988,384.588,0.874084,884.106,429.563,0.961627,866.378,431.607,0.850627,933.11,454.99,0.852897,917.421,505.932,0.810084,960.427,523.493,0.689782,905.615,458.97,0.812441,895.851,515.732,0.844893,915.491,568.588,0.851805,0,0,0,897.75,351.223,0.361278,917.458,355.091,0.215813,899.827,353.225,0.946629
